SerNo,PSNo,Date,GoodNo,GoodID,Num,Price
200304170356001.0,1020.0,20030417.0,6.0,1004261.0,2.0,1.5
200304170356001.0,1020.0,20030417.0,7.0,1004910.0,1.0,1.9
200304170356001.0,1020.0,20030417.0,8.0,1002078.0,1.0,1.9
200304170356001.0,1020.0,20030417.0,9.0,1002073.0,1.0,1.9
200304170356001.0,1020.0,20030417.0,10.0,1002845.0,1.0,5.9
200304170356001.0,1020.0,20030417.0,11.0,1021610.0,2.0,3.0
200304170356001.0,1020.0,20030417.0,12.0,1021374.0,2.0,0.9
200304170356001.0,1020.0,20030417.0,13.0,1008132.0,3.0,2.1
200304170356001.0,1020.0,20030417.0,14.0,1001883.0,1.0,1.9
200304170356001.0,1020.0,20030417.0,15.0,1003299.0,1.0,0.9
200304170357001.0,1020.0,20030417.0,1.0,1003667.0,1.0,1.0
200304170358001.0,1020.0,20030417.0,1.0,1006128.0,1.0,10.1
200304170358001.0,1020.0,20030417.0,2.0,1001894.0,1.0,6.9
200304170359001.0,1020.0,20030417.0,1.0,1012260.0,2.0,5.0
200304170360001.0,1020.0,20030417.0,1.0,1024533.0,2.0,10.3
200304170361001.0,1020.0,20030417.0,1.0,1013831.0,1.0,13.0
200304170361001.0,1020.0,20030417.0,2.0,1005137.0,1.0,3.9
200304170361001.0,1020.0,20030417.0,3.0,1002248.0,1.0,56.0
200304170361001.0,1020.0,20030417.0,4.0,1001021.0,6.0,0.8
200304170362001.0,1020.0,20030417.0,1.0,1014442.0,1.0,3.2
200304170362001.0,1020.0,20030417.0,2.0,1001694.0,1.0,2.5
200304170362001.0,1020.0,20030417.0,3.0,1013423.0,1.0,5.5
200304170362001.0,1020.0,20030417.0,4.0,1022531.0,0.24,7.9
200304170362001.0,1020.0,20030417.0,5.0,1014706.0,1.0,5.6
200304170363001.0,1020.0,20030417.0,1.0,1024376.0,20.0,1.6
200304170364001.0,1020.0,20030417.0,1.0,1006050.0,2.0,1.0
200304170365001.0,1020.0,20030417.0,1.0,1007072.0,1.0,4.5
200304170365001.0,1020.0,20030417.0,2.0,1003590.0,1.0,6.8
200304170365001.0,1020.0,20030417.0,3.0,1000924.0,2.0,1.5
200304170365001.0,1020.0,20030417.0,4.0,1010365.0,1.0,11.2
200304170365001.0,1020.0,20030417.0,5.0,1001119.0,4.0,0.7
200304170365001.0,1020.0,20030417.0,6.0,1001101.0,4.0,0.8
200304170366001.0,1020.0,20030417.0,1.0,1013610.0,1.0,11.5
200304170366001.0,1020.0,20030417.0,2.0,1001983.0,1.0,44.0
200304170367001.0,1020.0,20030417.0,1.0,1004519.0,1.0,1.8
200304170367001.0,1020.0,20030417.0,2.0,1005846.0,1.0,1.2
200304170367001.0,1020.0,20030417.0,3.0,1023275.0,1.0,2.2
200304170367001.0,1020.0,20030417.0,4.0,1004637.0,1.0,2.9
200304170367001.0,1020.0,20030417.0,5.0,1005894.0,1.0,2.9
200304170367001.0,1020.0,20030417.0,6.0,1024185.0,1.0,3.4
200304170367001.0,1020.0,20030417.0,7.0,1001079.0,2.0,1.7
200304170367001.0,1020.0,20030417.0,8.0,1003797.0,2.0,3.5
200304170368001.0,1020.0,20030417.0,1.0,1002030.0,2.0,1.0
200304170368001.0,1020.0,20030417.0,2.0,1006077.0,1.0,5.1
200304170368001.0,1020.0,20030417.0,3.0,1021672.0,4.0,0.8
200304170368001.0,1020.0,20030417.0,4.0,1001101.0,4.0,0.8
200304170368001.0,1020.0,20030417.0,5.0,1007567.0,1.0,4.7
200304170369001.0,1020.0,20030417.0,1.0,1008383.0,1.0,1.6
200304170369001.0,1020.0,20030417.0,2.0,1001046.0,1.0,2.0
200304170369001.0,1020.0,20030417.0,3.0,1006855.0,1.0,1.8
200304170370001.0,1020.0,20030417.0,1.0,1001856.0,24.0,2.1
200304170371001.0,1020.0,20030417.0,1.0,1017876.0,24.0,2.1
200304170372001.0,1020.0,20030417.0,1.0,1005081.0,1.0,2.8
200304170372001.0,1020.0,20030417.0,2.0,1004687.0,1.0,1.5
200304170373001.0,1020.0,20030417.0,1.0,1000859.0,1.0,124.0
200304170373001.0,1020.0,20030417.0,2.0,1025940.0,0.48,12.9
200304170373001.0,1020.0,20030417.0,3.0,1008667.0,0.49,19.0
200304170373001.0,1020.0,20030417.0,4.0,1004624.0,24.0,2.2
200304170373001.0,1020.0,20030417.0,5.0,1003296.0,1.0,5.2
200304170373001.0,1020.0,20030417.0,6.0,1010360.0,1.0,8.7
200304170374001.0,1020.0,20030417.0,1.0,1020889.0,1.0,2.5
200304170374001.0,1020.0,20030417.0,2.0,1022218.0,1.0,12.0
200304170375001.0,1020.0,20030417.0,1.0,1001300.0,2.0,0.9
200304170375001.0,1020.0,20030417.0,2.0,1001472.0,2.0,2.0
200304170375001.0,1020.0,20030417.0,3.0,1001077.0,4.0,1.2
200304170376001.0,1020.0,20030417.0,1.0,1014942.0,1.0,2.9
200304170376001.0,1020.0,20030417.0,2.0,1002842.0,1.0,8.1
200304170376001.0,1020.0,20030417.0,3.0,1023764.0,0.365,12.1
200304170377001.0,1020.0,20030417.0,1.0,1016388.0,1.0,4.0
200304170378001.0,1020.0,20030417.0,1.0,1008458.0,1.0,3.6
200304170378001.0,1020.0,20030417.0,2.0,1008451.0,1.0,3.0
200304170378001.0,1020.0,20030417.0,3.0,1011254.0,1.0,5.2
200304170379001.0,1020.0,20030417.0,1.0,1004871.0,24.0,1.9
200304170379001.0,1020.0,20030417.0,2.0,1022009.0,1.0,5.5
200304170379001.0,1020.0,20030417.0,3.0,1024344.0,1.0,2.4
200304170379001.0,1020.0,20030417.0,4.0,1006566.0,1.0,5.8
200304170379001.0,1020.0,20030417.0,5.0,1002955.0,1.0,4.8
200304170379001.0,1020.0,20030417.0,6.0,1001401.0,1.0,10.3
200304170379001.0,1020.0,20030417.0,7.0,1004553.0,1.0,2.5
200304170379001.0,1020.0,20030417.0,8.0,1001226.0,1.0,1.9
200304170379001.0,1020.0,20030417.0,9.0,1003328.0,1.0,3.7
200304170379001.0,1020.0,20030417.0,10.0,1012375.0,2.0,6.8
200304170380001.0,1020.0,20030417.0,1.0,1000815.0,2.0,2.2
200304170380001.0,1020.0,20030417.0,2.0,1013368.0,1.0,3.0
200304170380001.0,1020.0,20030417.0,3.0,1004997.0,1.0,15.0
200304170381001.0,1020.0,20030417.0,1.0,1001797.0,1.0,4.9
200304170382001.0,1020.0,20030417.0,1.0,1003368.0,1.0,4.6
200304170382001.0,1020.0,20030417.0,2.0,1003936.0,1.0,11.9
200304170383001.0,1020.0,20030417.0,1.0,1001945.0,1.0,15.3
200304170383001.0,1020.0,20030417.0,2.0,1003451.0,1.0,2.5
200304170383001.0,1020.0,20030417.0,3.0,1003682.0,1.0,11.5
200304170384001.0,1020.0,20030417.0,1.0,1021676.0,0.265,10.0
200304170384001.0,1020.0,20030417.0,2.0,1004015.0,1.0,2.6
200304170385001.0,1020.0,20030417.0,1.0,1004954.0,2.0,1.4
200304170385001.0,1020.0,20030417.0,2.0,1014871.0,3.0,4.7
200304170386001.0,1020.0,20030417.0,1.0,1021048.0,2.0,2.4
200304170386001.0,1020.0,20030417.0,2.0,1019588.0,1.0,11.2
200304170386001.0,1020.0,20030417.0,3.0,1001550.0,1.0,3.5
200304170387001.0,1020.0,20030417.0,1.0,1004272.0,1.0,2.1
200304170388001.0,1020.0,20030417.0,1.0,1024376.0,20.0,1.6
200304170389001.0,1020.0,20030417.0,1.0,1000940.0,1.0,5.0
200304170389001.0,1020.0,20030417.0,2.0,1005962.0,1.0,6.1
200304170389001.0,1020.0,20030417.0,3.0,1002484.0,2.0,1.4
200304170389001.0,1020.0,20030417.0,4.0,1001015.0,2.0,1.6
200304170389001.0,1020.0,20030417.0,5.0,1001557.0,1.0,8.0
200304170389001.0,1020.0,20030417.0,6.0,1018127.0,1.0,9.7
200304170389001.0,1020.0,20030417.0,7.0,1014750.0,1.0,0.5
200304170389001.0,1020.0,20030417.0,8.0,1004215.0,1.0,3.8
200304170389001.0,1020.0,20030417.0,9.0,1018819.0,1.0,6.9
200304170390001.0,1020.0,20030417.0,1.0,1005264.0,1.0,6.9
200304170391001.0,1020.0,20030417.0,1.0,1023540.0,1.0,3.2
200304170391001.0,1020.0,20030417.0,2.0,1010806.0,3.0,3.1
200304170391001.0,1020.0,20030417.0,3.0,1021662.0,1.0,2.9
200304170392001.0,1020.0,20030417.0,1.0,1002955.0,1.0,4.8
200304170392001.0,1020.0,20030417.0,2.0,1002008.0,1.0,2.2
200304170392001.0,1020.0,20030417.0,3.0,1003011.0,1.0,4.8
200304170392001.0,1020.0,20030417.0,4.0,1011732.0,1.0,1.1
200304170392001.0,1020.0,20030417.0,5.0,1003250.0,1.0,0.9
200304170392001.0,1020.0,20030417.0,6.0,1003018.0,1.0,1.0
200304170392001.0,1020.0,20030417.0,7.0,1003238.0,2.0,0.9
200304170392001.0,1020.0,20030417.0,8.0,1002871.0,1.0,8.1
200304170392001.0,1020.0,20030417.0,9.0,1003873.0,1.0,22.9
200304170392001.0,1020.0,20030417.0,10.0,1006165.0,1.0,6.0
200304170392001.0,1020.0,20030417.0,11.0,1006147.0,1.0,6.0
200304170393001.0,1020.0,20030417.0,1.0,1000848.0,24.0,2.4
200304170394001.0,1020.0,20030417.0,1.0,1000863.0,1.0,4.0
200304170394001.0,1020.0,20030417.0,2.0,1001171.0,2.0,2.3
200304170395001.0,1020.0,20030417.0,1.0,1001812.0,1.0,1.8
200304170396001.0,1020.0,20030417.0,1.0,1014701.0,1.0,1.8
200304170396001.0,1020.0,20030417.0,2.0,1010788.0,1.0,3.8
200304170397001.0,1020.0,20030417.0,1.0,1006086.0,2.0,9.5
200304170398001.0,1020.0,20030417.0,1.0,1022447.0,0.535,21.4
200304170399001.0,1020.0,20030417.0,1.0,1005968.0,2.0,2.9
200304170400001.0,1020.0,20030417.0,1.0,1001079.0,2.0,1.7
200304170400001.0,1020.0,20030417.0,2.0,1008193.0,1.0,4.0
200304170400001.0,1020.0,20030417.0,3.0,1004761.0,1.0,0.8
200304170400001.0,1020.0,20030417.0,4.0,1001386.0,1.0,0.8
200304170400001.0,1020.0,20030417.0,5.0,1001829.0,1.0,0.8
200304170400001.0,1020.0,20030417.0,6.0,1001262.0,2.0,0.9
200304170400001.0,1020.0,20030417.0,7.0,1006840.0,1.0,0.8
200304170401001.0,1020.0,20030417.0,1.0,1005027.0,1.0,6.8
200304170402001.0,1020.0,20030417.0,1.0,1006068.0,1.0,13.8
200304170402001.0,1020.0,20030417.0,2.0,1001943.0,1.0,16.7
200304170402001.0,1020.0,20030417.0,3.0,1005546.0,1.0,13.8
200304170402001.0,1020.0,20030417.0,4.0,1007855.0,1.0,2.5
200304170402001.0,1020.0,20030417.0,5.0,1004547.0,3.0,0.8
200304170403001.0,1020.0,20030417.0,1.0,1015742.0,1.0,3.3
200304170403001.0,1020.0,20030417.0,2.0,1004587.0,2.0,1.3
200304170404001.0,1020.0,20030417.0,1.0,1005574.0,2.0,1.5
200304170404001.0,1020.0,20030417.0,2.0,1005567.0,1.0,1.5
200304170404001.0,1020.0,20030417.0,3.0,1005366.0,1.0,1.5
200304170405001.0,1020.0,20030417.0,1.0,1001877.0,1.0,22.5
200304170405001.0,1020.0,20030417.0,2.0,1022726.0,0.215,24.0
200304170405001.0,1020.0,20030417.0,3.0,1022696.0,0.185,19.2
200304170406001.0,1020.0,20030417.0,1.0,1001096.0,24.0,1.9
200304170407001.0,1020.0,20030417.0,1.0,1021323.0,6.0,3.6
200304170407001.0,1020.0,20030417.0,2.0,1004272.0,3.0,2.1
200304170408001.0,1020.0,20030417.0,1.0,1001107.0,24.0,1.8
200304170409001.0,1020.0,20030417.0,1.0,1004517.0,1.0,4.8
200304170410001.0,1020.0,20030417.0,1.0,1004648.0,1.0,2.4
200304170410001.0,1020.0,20030417.0,2.0,1021167.0,1.0,3.3
200304170411001.0,1020.0,20030417.0,1.0,1018117.0,2.0,2.2
200304170411001.0,1020.0,20030417.0,2.0,1005710.0,2.0,13.9
200304170411001.0,1020.0,20030417.0,3.0,1003686.0,1.0,2.9
200304170412001.0,1020.0,20030417.0,1.0,1021662.0,1.0,2.9
200304170412001.0,1020.0,20030417.0,2.0,1018427.0,1.0,11.5
200304170412001.0,1020.0,20030417.0,3.0,1021223.0,1.0,7.8
200304170412001.0,1020.0,20030417.0,4.0,1022120.0,1.0,11.3
200304170412001.0,1020.0,20030417.0,5.0,1002495.0,1.0,7.4
200304170412001.0,1020.0,20030417.0,6.0,1018747.0,1.0,3.1
200304170412001.0,1020.0,20030417.0,7.0,1021586.0,1.0,6.0
200304170413001.0,1020.0,20030417.0,1.0,1009664.0,1.0,7.1
200304170414001.0,1020.0,20030417.0,1.0,1005027.0,1.0,6.8
200304170414001.0,1020.0,20030417.0,2.0,1000996.0,1.0,9.0
200304170415001.0,1020.0,20030417.0,1.0,1024161.0,8.0,15.6
200304170416001.0,1020.0,20030417.0,1.0,1002736.0,1.0,19.8
200304170416001.0,1020.0,20030417.0,2.0,1021877.0,1.0,2.7
200304170417001.0,1020.0,20030417.0,1.0,1002887.0,1.0,44.0
200304170418001.0,1020.0,20030417.0,1.0,1013549.0,1.0,18.4
200304170418001.0,1020.0,20030417.0,2.0,1019464.0,1.0,3.1
200304170418001.0,1020.0,20030417.0,3.0,1001096.0,4.0,1.9
200304170418001.0,1020.0,20030417.0,4.0,1007606.0,1.0,3.7
200304170418001.0,1020.0,20030417.0,5.0,1022120.0,1.0,11.3
200304170418001.0,1020.0,20030417.0,6.0,1004343.0,1.0,2.8
200304170418001.0,1020.0,20030417.0,7.0,1006000.0,2.0,2.0
200304170419001.0,1020.0,20030417.0,1.0,1020909.0,1.0,12.0
200304170419001.0,1020.0,20030417.0,2.0,1001887.0,2.0,2.4
200304170419001.0,1020.0,20030417.0,3.0,1018819.0,1.0,6.9
200304170420001.0,1020.0,20030417.0,1.0,1010574.0,1.0,4.8
200304170421001.0,1020.0,20030417.0,1.0,1015280.0,1.0,13.2
200304170421001.0,1020.0,20030417.0,2.0,1005027.0,1.0,6.8
200304170421001.0,1020.0,20030417.0,3.0,1001852.0,1.0,2.7
200304170421001.0,1020.0,20030417.0,4.0,1024533.0,1.0,10.3
200304170422001.0,1020.0,20030417.0,1.0,1021581.0,1.0,10.2
200304170422001.0,1020.0,20030417.0,2.0,1024150.0,1.0,2.9
200304170422001.0,1020.0,20030417.0,3.0,1001189.0,1.0,2.4
200304170422001.0,1020.0,20030417.0,4.0,1021043.0,1.0,2.5
200304170422001.0,1020.0,20030417.0,5.0,1001797.0,1.0,4.9
200304170422001.0,1020.0,20030417.0,6.0,1003523.0,2.0,4.6
200304170423001.0,1020.0,20030417.0,1.0,1022532.0,0.42,11.9
200304170423001.0,1020.0,20030417.0,2.0,1004163.0,1.0,2.5
200304170423001.0,1020.0,20030417.0,3.0,1001117.0,1.0,2.0
200304170424001.0,1020.0,20030417.0,1.0,1001019.0,1.0,1.9
200304170425001.0,1020.0,20030417.0,1.0,1025941.0,0.12,12.9
200304170425001.0,1020.0,20030417.0,2.0,1022696.0,0.18,19.2
200304170425001.0,1020.0,20030417.0,3.0,1025943.0,0.205,11.8
200304170425001.0,1020.0,20030417.0,4.0,1026029.0,1.0,2.4
200304170425001.0,1020.0,20030417.0,5.0,1007480.0,1.0,2.9
200304170425001.0,1020.0,20030417.0,6.0,1000113.0,1.0,3.4
200304170425001.0,1020.0,20030417.0,7.0,1006537.0,2.0,0.9
200304170426001.0,1020.0,20030417.0,1.0,1007834.0,1.0,5.2
200304170426001.0,1020.0,20030417.0,2.0,1006901.0,1.0,8.5
200304170427001.0,1020.0,20030417.0,1.0,1001137.0,1.0,2.9
200304170427001.0,1020.0,20030417.0,2.0,1001622.0,1.0,6.5
200304170427001.0,1020.0,20030417.0,3.0,1003970.0,1.0,3.7
200304170427001.0,1020.0,20030417.0,4.0,1003348.0,1.0,2.4
200304170427001.0,1020.0,20030417.0,5.0,1003611.0,1.0,2.4
200304170428001.0,1020.0,20030417.0,1.0,1004995.0,3.0,2.1
200304170428001.0,1020.0,20030417.0,2.0,1022736.0,2.0,2.6
200304170429001.0,1020.0,20030417.0,1.0,1022736.0,1.0,2.6
200304170429001.0,1020.0,20030417.0,2.0,1018132.0,1.0,21.0
200304170430001.0,1020.0,20030417.0,1.0,1004660.0,1.0,7.3
200304170431001.0,1020.0,20030417.0,1.0,1001171.0,10.0,2.3
200304170431001.0,1020.0,20030417.0,2.0,1002318.0,1.0,16.0
200304170432001.0,1020.0,20030417.0,1.0,1004894.0,24.0,2.0
200304170432001.0,1020.0,20030417.0,2.0,1018117.0,2.0,2.2
200304170433001.0,1020.0,20030417.0,1.0,1022145.0,1.0,21.0
200304170433001.0,1020.0,20030417.0,2.0,1020486.0,1.0,6.8
200304170433001.0,1020.0,20030417.0,3.0,1022120.0,1.0,11.3
200304170433001.0,1020.0,20030417.0,4.0,1004924.0,1.0,12.6
200304170433001.0,1020.0,20030417.0,5.0,1012551.0,1.0,2.4
200304170433001.0,1020.0,20030417.0,6.0,1025095.0,1.0,5.8
200304170433001.0,1020.0,20030417.0,7.0,1006061.0,1.0,4.6
200304170433001.0,1020.0,20030417.0,8.0,1018521.0,1.0,8.4
200304170434001.0,1020.0,20030417.0,1.0,1025074.0,1.0,10.2
200304170434001.0,1020.0,20030417.0,2.0,1003012.0,1.0,4.1
200304170434001.0,1020.0,20030417.0,3.0,1001336.0,1.0,5.8
200304170434001.0,1020.0,20030417.0,4.0,1003945.0,1.0,4.7
200304170434001.0,1020.0,20030417.0,5.0,1002845.0,1.0,5.9
200304170434001.0,1020.0,20030417.0,6.0,1001800.0,2.0,2.3
200304170434001.0,1020.0,20030417.0,7.0,1002408.0,2.0,1.8
200304170434001.0,1020.0,20030417.0,8.0,1002385.0,2.0,2.1
200304170434001.0,1020.0,20030417.0,9.0,1012854.0,1.0,6.7
200304170434001.0,1020.0,20030417.0,10.0,1003027.0,1.0,4.8
200304170434001.0,1020.0,20030417.0,11.0,1003125.0,2.0,3.2
200304170434001.0,1020.0,20030417.0,12.0,1001430.0,1.0,3.2
200304170434001.0,1020.0,20030417.0,13.0,1003210.0,1.0,2.4
200304170435001.0,1020.0,20030417.0,1.0,1015752.0,1.0,1.9
200304170435001.0,1020.0,20030417.0,2.0,1001752.0,1.0,1.9
200304170435001.0,1020.0,20030417.0,3.0,1002518.0,2.0,3.4
200304170435001.0,1020.0,20030417.0,4.0,1011784.0,1.0,2.9
200304170436001.0,1020.0,20030417.0,1.0,1022498.0,0.09,12.0
200304170436001.0,1020.0,20030417.0,2.0,1023769.0,0.155,10.8
200304170436001.0,1020.0,20030417.0,3.0,1022420.0,0.14,19.2
200304170436001.0,1020.0,20030417.0,4.0,1013977.0,1.0,1.3
200304170436001.0,1020.0,20030417.0,5.0,1002913.0,1.0,1.2
200304170436001.0,1020.0,20030417.0,6.0,1002817.0,1.0,1.2
200304170437001.0,1020.0,20030417.0,1.0,1022736.0,1.0,2.6
200304170438001.0,1020.0,20030417.0,1.0,1004858.0,1.0,2.2
200304170438001.0,1020.0,20030417.0,2.0,1002370.0,1.0,3.2
200304170438001.0,1020.0,20030417.0,3.0,1004261.0,2.0,1.5
200304170438001.0,1020.0,20030417.0,4.0,1004272.0,1.0,2.1
200304170439001.0,1020.0,20030417.0,1.0,1000863.0,1.0,4.0
200304170440001.0,1020.0,20030417.0,1.0,1024533.0,1.0,10.3
200304170440001.0,1020.0,20030417.0,2.0,1001114.0,4.0,0.8
200304170441001.0,1020.0,20030417.0,1.0,1000073.0,1.0,2.9
200304170441001.0,1020.0,20030417.0,2.0,1023651.0,1.0,3.0
200304170441001.0,1020.0,20030417.0,3.0,1015129.0,1.0,1.6
200304170441001.0,1020.0,20030417.0,4.0,1022951.0,0.21,26.0
200304170441001.0,1020.0,20030417.0,5.0,1005349.0,1.0,1.4
200304170442001.0,1020.0,20030417.0,1.0,1006537.0,4.0,0.9
200304170443001.0,1020.0,20030417.0,1.0,1001797.0,1.0,4.9
200304170443001.0,1020.0,20030417.0,2.0,1005174.0,1.0,4.9
200304170443001.0,1020.0,20030417.0,3.0,1006908.0,1.0,25.7
200304170443001.0,1020.0,20030417.0,4.0,1016244.0,1.0,2.8
200304170443001.0,1020.0,20030417.0,5.0,1008365.0,1.0,1.1
200304170444001.0,1020.0,20030417.0,1.0,1022688.0,0.225,17.8
200304170444001.0,1020.0,20030417.0,2.0,1006727.0,1.0,4.7
200304170444001.0,1020.0,20030417.0,3.0,1021545.0,1.0,5.0
200304170444001.0,1020.0,20030417.0,4.0,1002408.0,3.0,1.8
200304170444001.0,1020.0,20030417.0,5.0,1001812.0,2.0,1.8
200304170444001.0,1020.0,20030417.0,6.0,1005374.0,2.0,1.9
200304170445001.0,1020.0,20030417.0,1.0,1002075.0,1.0,1.0
200304170446001.0,1020.0,20030417.0,1.0,1008212.0,1.0,6.8
200304170446001.0,1020.0,20030417.0,2.0,1012240.0,1.0,9.8
200304170446001.0,1020.0,20030417.0,3.0,1012347.0,1.0,7.8
200304170447001.0,1020.0,20030417.0,1.0,1001336.0,1.0,5.8
200304170447001.0,1020.0,20030417.0,2.0,1006795.0,1.0,10.4
200304170447001.0,1020.0,20030417.0,3.0,1003280.0,1.0,23.9
200304170448001.0,1020.0,20030417.0,1.0,1005897.0,1.0,4.2
200304170448001.0,1020.0,20030417.0,2.0,1001019.0,1.0,1.9
200304170448001.0,1020.0,20030417.0,3.0,1008681.0,0.185,19.0
200304170449001.0,1020.0,20030417.0,1.0,1001114.0,8.0,0.8
200304170449001.0,1020.0,20030417.0,2.0,1000704.0,1.0,3.9
200304170449001.0,1020.0,20030417.0,3.0,1001101.0,8.0,0.8
200304170450001.0,1020.0,20030417.0,1.0,1004624.0,24.0,2.2
200304170451001.0,1020.0,20030417.0,1.0,1003624.0,1.0,6.6
200304170451001.0,1020.0,20030417.0,2.0,1006727.0,1.0,4.7
200304170452001.0,1020.0,20030417.0,1.0,1010365.0,1.0,11.2
200304170452001.0,1020.0,20030417.0,2.0,1021465.0,1.0,0.8
200304170452001.0,1020.0,20030417.0,3.0,1007187.0,1.0,1.0
200304170452001.0,1020.0,20030417.0,4.0,1004574.0,2.0,1.8
200304170452001.0,1020.0,20030417.0,5.0,1004621.0,2.0,1.8
200304170453001.0,1020.0,20030417.0,1.0,1000061.0,1.0,5.2
200304170453001.0,1020.0,20030417.0,2.0,1013638.0,1.0,3.7
200304170453001.0,1020.0,20030417.0,3.0,1008401.0,1.0,2.8
200304170453001.0,1020.0,20030417.0,4.0,1005348.0,1.0,16.0
200304170454001.0,1020.0,20030417.0,1.0,1016388.0,1.0,4.0
200304170454001.0,1020.0,20030417.0,2.0,1001328.0,1.0,3.6
200304170455001.0,1020.0,20030417.0,1.0,1007606.0,2.0,3.7
200304170455001.0,1020.0,20030417.0,2.0,1021157.0,1.0,3.2
200304170455001.0,1020.0,20030417.0,3.0,1016194.0,2.0,0.8
200304170455001.0,1020.0,20030417.0,4.0,1006840.0,8.0,0.8
200304170455001.0,1020.0,20030417.0,5.0,1022189.0,0.655,14.0
200304170455001.0,1020.0,20030417.0,6.0,1004995.0,5.0,2.1
200304170456001.0,1020.0,20030417.0,1.0,1004624.0,24.0,2.2
200304170457001.0,1020.0,20030417.0,1.0,1004624.0,24.0,2.2
200304170458001.0,1020.0,20030417.0,1.0,1013556.0,3.0,1.3
200304170458001.0,1020.0,20030417.0,2.0,1002438.0,2.0,15.6
200304170458001.0,1020.0,20030417.0,3.0,1021072.0,1.0,2.3
200304170458001.0,1020.0,20030417.0,4.0,1021038.0,1.0,4.2
200304170459001.0,1020.0,20030417.0,1.0,1011752.0,3.0,0.3
200304170459001.0,1020.0,20030417.0,2.0,1002438.0,1.0,15.6
200304170459001.0,1020.0,20030417.0,3.0,1013556.0,3.0,1.3
200304170460001.0,1020.0,20030417.0,1.0,1001891.0,1.0,34.5
200304170460001.0,1020.0,20030417.0,2.0,1001708.0,1.0,25.0
200304170460001.0,1020.0,20030417.0,3.0,1001328.0,1.0,3.6
200304170460001.0,1020.0,20030417.0,4.0,1000911.0,1.0,2.6
200304170461001.0,1020.0,20030417.0,1.0,1001722.0,1.0,16.0
200304170462001.0,1020.0,20030417.0,1.0,1006901.0,1.0,8.5
200304170462001.0,1020.0,20030417.0,2.0,1023761.0,0.43,13.0
200304170462001.0,1020.0,20030417.0,3.0,1007428.0,1.0,8.7
200304170462001.0,1020.0,20030417.0,4.0,1001809.0,1.0,7.4
200304170462001.0,1020.0,20030417.0,5.0,1022505.0,0.685,9.7
200304170462001.0,1020.0,20030417.0,6.0,1016388.0,1.0,4.0
200304170462001.0,1020.0,20030417.0,7.0,1006906.0,1.0,8.5
200304170463001.0,1020.0,20030417.0,1.0,1011138.0,1.0,15.0
200304170464001.0,1020.0,20030417.0,1.0,1000940.0,1.0,5.0
200304170464001.0,1020.0,20030417.0,2.0,1000929.0,1.0,5.0
200304170465001.0,1020.0,20030417.0,1.0,1004272.0,2.0,2.1
200304170465001.0,1020.0,20030417.0,2.0,1001483.0,1.0,7.8
200304170465001.0,1020.0,20030417.0,3.0,1001819.0,1.0,13.2
200304170466001.0,1020.0,20030417.0,1.0,1003250.0,1.0,0.9
200304170466001.0,1020.0,20030417.0,2.0,1002140.0,1.0,3.0
200304170466001.0,1020.0,20030417.0,3.0,1005563.0,1.0,0.9
200304170466001.0,1020.0,20030417.0,4.0,1005529.0,1.0,0.9
200304170466001.0,1020.0,20030417.0,5.0,1014619.0,1.0,0.5
200304170467001.0,1020.0,20030417.0,1.0,1007702.0,1.0,3.0
200304170467001.0,1020.0,20030417.0,2.0,1000293.0,1.0,3.3
200304170467001.0,1020.0,20030417.0,3.0,1010600.0,1.0,5.9
200304170468001.0,1020.0,20030417.0,1.0,1004713.0,1.0,2.0
200304170468001.0,1020.0,20030417.0,2.0,1004272.0,1.0,2.1
200304170469001.0,1020.0,20030417.0,1.0,1007645.0,1.0,3.5
200304170469001.0,1020.0,20030417.0,2.0,1006843.0,4.0,2.7
200304170469001.0,1020.0,20030417.0,3.0,1002484.0,1.0,1.4
200304170469001.0,1020.0,20030417.0,4.0,1002795.0,1.0,3.2
200304170470001.0,1020.0,20030417.0,1.0,1001090.0,1.0,2.1
200304170471001.0,1020.0,20030417.0,1.0,1000870.0,1.0,4.0
200304170471001.0,1020.0,20030417.0,2.0,1000876.0,1.0,4.0
200304170472001.0,1020.0,20030417.0,1.0,1006920.0,2.0,1.0
200304170473001.0,1020.0,20030417.0,1.0,1004814.0,2.0,2.0
200304170474001.0,1020.0,20030417.0,1.0,1005118.0,1.0,3.0
200304170474001.0,1020.0,20030417.0,2.0,1021043.0,1.0,2.5
200304170474001.0,1020.0,20030417.0,3.0,1022736.0,1.0,2.6
200304170475001.0,1020.0,20030417.0,1.0,1021363.0,1.0,1.9
200304170475001.0,1020.0,20030417.0,2.0,1021394.0,1.0,1.9
200304170475001.0,1020.0,20030417.0,3.0,1004540.0,1.0,0.8
200304170476001.0,1020.0,20030417.0,1.0,1003471.0,1.0,5.8
200304170476001.0,1020.0,20030417.0,2.0,1003439.0,3.0,4.9
200304170476001.0,1020.0,20030417.0,3.0,1022100.0,1.0,8.5
200304170476001.0,1020.0,20030417.0,4.0,1012433.0,1.0,2.4
200304170476001.0,1020.0,20030417.0,5.0,1012240.0,1.0,9.8
200304170476001.0,1020.0,20030417.0,6.0,1010181.0,1.0,12.2
200304170476001.0,1020.0,20030417.0,7.0,1012309.0,1.0,2.4
200304170476001.0,1020.0,20030417.0,8.0,1005702.0,2.0,3.4
200304170476001.0,1020.0,20030417.0,9.0,1003328.0,1.0,3.7
200304170476001.0,1020.0,20030417.0,10.0,1018254.0,1.0,4.8
