,SerNo,PSNo,Data,GoodNo,GoodID,Num,Price
13353,200304190373001.0,1020.0,20030419.0,2.0,1004924.0,1.0,12.6
13354,200304190374001.0,1020.0,20030419.0,1.0,1021592.0,2.0,1.0
13355,200304190374001.0,1020.0,20030419.0,2.0,1003765.0,23.0,1.8
13356,200304190374001.0,1020.0,20030419.0,3.0,1022067.0,3.0,3.0
13357,200304190374001.0,1020.0,20030419.0,4.0,1003454.0,2.0,4.5
13358,200304190374001.0,1020.0,20030419.0,5.0,1020562.0,6.0,0.6
13359,200304190374001.0,1020.0,20030419.0,6.0,1023523.0,2.0,17.0
13360,200304190374001.0,1020.0,20030419.0,7.0,1023420.0,15.0,20.0
13361,200304190374001.0,1020.0,20030419.0,8.0,1023434.0,10.0,20.0
13362,200304190374001.0,1020.0,20030419.0,9.0,1023442.0,2.0,20.0
13363,200304190374001.0,1020.0,20030419.0,10.0,1021271.0,2.0,20.0
13364,200304190374001.0,1020.0,20030419.0,11.0,1023407.0,1.0,25.0
13365,200304190374001.0,1020.0,20030419.0,12.0,1023412.0,2.0,7.2
13366,200304190374001.0,1020.0,20030419.0,13.0,1007898.0,1.0,17.5
13367,200304190374001.0,1020.0,20030419.0,14.0,1003173.0,1.0,28.1
13368,200304190374001.0,1020.0,20030419.0,15.0,1010038.0,3.0,1.2
13369,200304190374001.0,1020.0,20030419.0,16.0,1006882.0,2.0,1.2
13370,200304190374001.0,1020.0,20030419.0,17.0,1012718.0,1.0,2.6
13371,200304190374001.0,1020.0,20030419.0,18.0,1010003.0,1.0,2.1
13372,200304190374001.0,1020.0,20030419.0,19.0,1009055.0,1.0,1.5
13373,200304190374001.0,1020.0,20030419.0,20.0,1019905.0,1.0,2.0
13374,200304190375001.0,1020.0,20030419.0,1.0,1003013.0,1.0,27.0
13375,200304190375001.0,1020.0,20030419.0,2.0,1001832.0,1.0,13.2
13376,200304190375001.0,1020.0,20030419.0,3.0,1004785.0,1.0,4.8
13377,200304190375001.0,1020.0,20030419.0,4.0,1004553.0,1.0,2.5
13378,200304190376001.0,1020.0,20030419.0,1.0,1001249.0,5.0,1.1
13379,200304190377001.0,1020.0,20030419.0,1.0,1006368.0,1.0,28.9
13380,200304190377001.0,1020.0,20030419.0,2.0,1010978.0,1.0,12.6
13381,200304190377001.0,1020.0,20030419.0,3.0,1015679.0,1.0,3.2
13382,200304190377001.0,1020.0,20030419.0,4.0,1024747.0,1.0,3.0
13383,200304190377001.0,1020.0,20030419.0,5.0,1002871.0,1.0,8.1
13384,200304190377001.0,1020.0,20030419.0,6.0,1007763.0,1.0,3.9
13385,200304190377001.0,1020.0,20030419.0,7.0,1003839.0,1.0,4.0
13386,200304190377001.0,1020.0,20030419.0,8.0,1002895.0,1.0,3.3
13387,200304190378001.0,1020.0,20030419.0,1.0,1009925.0,1.0,6.3
13388,200304190379001.0,1020.0,20030419.0,1.0,1006840.0,2.0,0.8
13389,200304190379001.0,1020.0,20030419.0,2.0,1010434.0,1.0,8.0
13390,200304190380001.0,1020.0,20030419.0,1.0,1022505.0,0.295,9.7
13391,200304190380001.0,1020.0,20030419.0,2.0,1008767.0,0.135,43.0
13392,200304190380001.0,1020.0,20030419.0,3.0,1003488.0,1.0,3.1
13393,200304190380001.0,1020.0,20030419.0,4.0,1016178.0,1.0,2.2
13394,200304190381001.0,1020.0,20030419.0,1.0,1001527.0,1.0,2.5
13395,200304190382001.0,1020.0,20030419.0,1.0,1004713.0,3.0,2.0
13396,200304190382001.0,1020.0,20030419.0,2.0,1001066.0,2.0,2.7
13397,200304190382001.0,1020.0,20030419.0,3.0,1007443.0,1.0,3.6
13398,200304190382001.0,1020.0,20030419.0,4.0,1011658.0,1.0,10.4
13399,200304190382001.0,1020.0,20030419.0,5.0,1005552.0,1.0,2.9
13400,200304190382001.0,1020.0,20030419.0,6.0,1007497.0,1.0,4.6
13401,200304190382001.0,1020.0,20030419.0,7.0,1010481.0,2.0,10.4
13402,200304190382001.0,1020.0,20030419.0,8.0,1000572.0,1.0,2.5
13403,200304190382001.0,1020.0,20030419.0,9.0,1000410.0,1.0,3.0
13404,200304190382001.0,1020.0,20030419.0,10.0,1002656.0,1.0,4.6
13405,200304190382001.0,1020.0,20030419.0,11.0,1011634.0,1.0,3.7
13406,200304190382001.0,1020.0,20030419.0,12.0,1005708.0,1.0,5.0
13407,200304190382001.0,1020.0,20030419.0,13.0,1005693.0,1.0,5.2
13408,200304190382001.0,1020.0,20030419.0,14.0,1001536.0,1.0,1.9
13409,200304190382001.0,1020.0,20030419.0,15.0,1012210.0,1.0,5.0
13410,200304190382001.0,1020.0,20030419.0,16.0,1013846.0,1.0,4.0
13411,200304190382001.0,1020.0,20030419.0,17.0,1014706.0,1.0,5.6
13412,200304190382001.0,1020.0,20030419.0,18.0,1002115.0,1.0,7.5
13413,200304190382001.0,1020.0,20030419.0,19.0,1011694.0,1.0,5.8
13414,200304190383001.0,1020.0,20030419.0,1.0,1002475.0,1.0,2.9
13415,200304190383001.0,1020.0,20030419.0,2.0,1005426.0,5.0,1.5
13416,200304190383001.0,1020.0,20030419.0,3.0,1010630.0,1.0,10.0
13417,200304190383001.0,1020.0,20030419.0,4.0,1010600.0,1.0,5.9
13418,200304190383001.0,1020.0,20030419.0,5.0,1014953.0,1.0,2.9
13419,200304190383001.0,1020.0,20030419.0,6.0,1002053.0,1.0,3.8
13420,200304190383001.0,1020.0,20030419.0,7.0,1002118.0,1.0,1.9
13421,200304190383001.0,1020.0,20030419.0,8.0,1023542.0,1.0,3.2
13422,200304190383001.0,1020.0,20030419.0,9.0,1004553.0,8.0,2.5
13423,200304190383001.0,1020.0,20030419.0,10.0,1009669.0,2.0,3.9
13424,200304190383001.0,1020.0,20030419.0,11.0,1024164.0,1.0,3.6
13425,200304190383001.0,1020.0,20030419.0,12.0,1014512.0,1.0,5.1
13426,200304190383001.0,1020.0,20030419.0,13.0,1022736.0,2.0,2.6
13427,200304190383001.0,1020.0,20030419.0,14.0,1006182.0,1.0,3.4
13428,200304190383001.0,1020.0,20030419.0,15.0,1021556.0,1.0,6.8
13429,200304190383001.0,1020.0,20030419.0,16.0,1002216.0,5.0,2.7
13430,200304190384001.0,1020.0,20030419.0,1.0,1007622.0,3.0,2.1
13431,200304190384001.0,1020.0,20030419.0,2.0,1024820.0,4.0,1.6
13432,200304190384001.0,1020.0,20030419.0,3.0,1001090.0,2.0,2.1
13433,200304190385001.0,1020.0,20030419.0,1.0,1003805.0,1.0,4.6
13434,200304190385001.0,1020.0,20030419.0,2.0,1011887.0,1.0,2.2
13435,200304190385001.0,1020.0,20030419.0,3.0,1004963.0,2.0,2.98
13436,200304190385001.0,1020.0,20030419.0,4.0,1000875.0,1.0,4.2
13437,200304190385001.0,1020.0,20030419.0,5.0,1002484.0,1.0,1.4
13438,200304190385001.0,1020.0,20030419.0,6.0,1000782.0,1.0,3.8
13439,200304190385001.0,1020.0,20030419.0,7.0,1002930.0,1.0,3.6
13440,200304190385001.0,1020.0,20030419.0,8.0,1003316.0,1.0,3.1
13441,200304190385001.0,1020.0,20030419.0,9.0,1003480.0,1.0,1.4
13442,200304190386001.0,1020.0,20030419.0,1.0,1001594.0,1.0,11.8
13443,200304190387001.0,1020.0,20030419.0,1.0,1001527.0,1.0,2.5
13444,200304190387001.0,1020.0,20030419.0,2.0,1014257.0,1.0,5.3
13445,200304190387001.0,1020.0,20030419.0,3.0,1020833.0,1.0,4.0
13446,200304190389001.0,1020.0,20030419.0,1.0,1001012.0,1.0,2.4
13447,200304190389001.0,1020.0,20030419.0,2.0,1002865.0,2.0,3.6
13448,200304190389001.0,1020.0,20030419.0,3.0,1001137.0,1.0,2.9
13449,200304190389001.0,1020.0,20030419.0,4.0,1001561.0,1.0,4.0
13450,200304190390001.0,1020.0,20030419.0,1.0,1006609.0,1.0,2.2
13451,200304190390001.0,1020.0,20030419.0,2.0,1000252.0,1.0,3.5
13452,200304190390001.0,1020.0,20030419.0,3.0,1021682.0,0.225,8.5
13453,200304190390001.0,1020.0,20030419.0,4.0,1003611.0,1.0,2.4
13454,200304190390001.0,1020.0,20030419.0,5.0,1003131.0,1.0,2.0
13455,200304190390001.0,1020.0,20030419.0,6.0,1000076.0,1.0,3.9
13456,200304190390001.0,1020.0,20030419.0,7.0,1011865.0,1.0,2.7
13457,200304190391001.0,1020.0,20030419.0,1.0,1006997.0,2.0,3.1
13458,200304190391001.0,1020.0,20030419.0,2.0,1007817.0,1.0,6.1
13459,200304190391001.0,1020.0,20030419.0,3.0,1007489.0,1.0,5.9
13460,200304190391001.0,1020.0,20030419.0,4.0,1003044.0,1.0,3.3
13461,200304190391001.0,1020.0,20030419.0,5.0,1006025.0,1.0,0.8
13462,200304190392001.0,1020.0,20030419.0,1.0,1007641.0,1.0,10.7
13463,200304190392001.0,1020.0,20030419.0,2.0,1002965.0,1.0,6.7
13464,200304190392001.0,1020.0,20030419.0,3.0,1004881.0,1.0,2.6
13465,200304190392001.0,1020.0,20030419.0,4.0,1005071.0,1.0,2.8
13466,200304190392001.0,1020.0,20030419.0,5.0,1001090.0,1.0,2.1
13467,200304190392001.0,1020.0,20030419.0,6.0,1004163.0,1.0,2.5
13468,200304190392001.0,1020.0,20030419.0,7.0,1005024.0,1.0,2.3
13469,200304190392001.0,1020.0,20030419.0,8.0,1007429.0,6.0,1.2
13470,200304190392001.0,1020.0,20030419.0,9.0,1008685.0,0.16,19.0
13471,200304190392001.0,1020.0,20030419.0,10.0,1022688.0,0.135,17.8
13472,200304190393001.0,1020.0,20030419.0,1.0,1007318.0,1.0,3.8
13473,200304190393001.0,1020.0,20030419.0,2.0,1016415.0,1.0,8.9
13474,200304190393001.0,1020.0,20030419.0,3.0,1002484.0,1.0,1.4
13475,200304190393001.0,1020.0,20030419.0,4.0,1011550.0,1.0,5.0
13476,200304190394001.0,1020.0,20030419.0,1.0,1003261.0,1.0,3.5
13477,200304190394001.0,1020.0,20030419.0,2.0,1003300.0,1.0,2.4
13478,200304190395001.0,1020.0,20030419.0,1.0,1012347.0,2.0,7.8
13479,200304190395001.0,1020.0,20030419.0,2.0,1004351.0,2.0,1.3
13480,200304190395001.0,1020.0,20030419.0,3.0,1000317.0,1.0,18.0
13481,200304190395001.0,1020.0,20030419.0,4.0,1006904.0,1.0,12.7
13482,200304190396001.0,1020.0,20030419.0,1.0,1023652.0,2.0,3.0
13483,200304190396001.0,1020.0,20030419.0,2.0,1001518.0,1.0,13.2
13484,200304190396001.0,1020.0,20030419.0,3.0,1001137.0,1.0,2.9
13485,200304190396001.0,1020.0,20030419.0,4.0,1006834.0,1.0,2.4
13486,200304190396001.0,1020.0,20030419.0,5.0,1000931.0,1.0,2.4
13487,200304190396001.0,1020.0,20030419.0,6.0,1003025.0,2.0,2.6
13488,200304190396001.0,1020.0,20030419.0,7.0,1006404.0,1.0,20.1
13489,200304190396001.0,1020.0,20030419.0,8.0,1003143.0,1.0,2.8
13490,200304190396001.0,1020.0,20030419.0,9.0,1003315.0,1.0,3.0
13491,200304190397001.0,1020.0,20030419.0,1.0,1004155.0,1.0,21.6
13492,200304190397001.0,1020.0,20030419.0,2.0,1018127.0,1.0,9.7
13493,200304190397001.0,1020.0,20030419.0,3.0,1001048.0,8.0,3.2
13494,200304200001001.0,1020.0,20030420.0,1.0,1005383.0,1.0,2.2
13495,200304200001001.0,1020.0,20030420.0,2.0,1001347.0,2.0,1.1
13496,200304200001001.0,1020.0,20030420.0,3.0,1003228.0,1.0,3.8
13497,200304200001001.0,1020.0,20030420.0,4.0,1014323.0,1.0,3.0
13498,200304200001001.0,1020.0,20030420.0,5.0,1011560.0,16.0,2.7
13499,200304200001001.0,1020.0,20030420.0,6.0,1010445.0,1.0,12.1
13500,200304200002001.0,1020.0,20030420.0,1.0,1013836.0,1.0,13.0
13501,200304200003001.0,1020.0,20030420.0,1.0,1015332.0,1.0,10.8
13502,200304200004001.0,1020.0,20030420.0,1.0,1004030.0,1.0,1.8
13503,200304200004001.0,1020.0,20030420.0,2.0,1006025.0,1.0,0.8
13504,200304200005001.0,1020.0,20030420.0,1.0,1012193.0,1.0,15.0
13505,200304200006001.0,1020.0,20030420.0,1.0,1021139.0,1.0,4.3
13506,200304200007001.0,1020.0,20030420.0,1.0,1012433.0,1.0,2.4
13507,200304200007001.0,1020.0,20030420.0,2.0,1022679.0,0.195,26.4
13508,200304200008001.0,1020.0,20030420.0,1.0,1006025.0,1.0,0.8
13509,200304200008001.0,1020.0,20030420.0,2.0,1005383.0,1.0,2.2
13510,200304200008001.0,1020.0,20030420.0,3.0,1021330.0,1.0,4.3
13511,200304200009001.0,1020.0,20030420.0,1.0,1005189.0,1.0,6.6
13512,200304200009001.0,1020.0,20030420.0,2.0,1014038.0,1.0,2.5
13513,200304200009001.0,1020.0,20030420.0,3.0,1004745.0,1.0,4.5
13514,200304200009001.0,1020.0,20030420.0,4.0,1003386.0,1.0,4.4
13515,200304200009001.0,1020.0,20030420.0,5.0,1005088.0,2.0,2.7
13516,200304200009001.0,1020.0,20030420.0,6.0,1010925.0,1.0,3.2
13517,200304200009001.0,1020.0,20030420.0,7.0,1007999.0,1.0,2.5
13518,200304200009001.0,1020.0,20030420.0,8.0,1000150.0,1.0,8.3
13519,200304200010001.0,1020.0,20030420.0,1.0,1002696.0,2.0,32.6
13520,200304200010001.0,1020.0,20030420.0,2.0,1002393.0,2.0,37.0
13521,200304200011001.0,1020.0,20030420.0,1.0,1022546.0,0.06,105.8
13522,200304200012001.0,1020.0,20030420.0,1.0,1005356.0,2.0,1.3
13523,200304200012001.0,1020.0,20030420.0,2.0,1021043.0,1.0,2.5
13524,200304200013001.0,1020.0,20030420.0,1.0,1011732.0,2.0,1.1
13525,200304200013001.0,1020.0,20030420.0,2.0,1015034.0,1.0,1.9
13526,200304200013001.0,1020.0,20030420.0,3.0,1015031.0,1.0,1.9
13527,200304200013001.0,1020.0,20030420.0,4.0,1004218.0,5.0,1.2
13528,200304200014001.0,1020.0,20030420.0,1.0,1026092.0,1.0,5.3
13529,200304200015001.0,1020.0,20030420.0,1.0,1001855.0,1.0,3.4
13530,200304200015001.0,1020.0,20030420.0,2.0,1001938.0,1.0,4.0
13531,200304200016001.0,1020.0,20030420.0,1.0,1016388.0,4.0,4.0
13532,200304200016001.0,1020.0,20030420.0,2.0,1014942.0,5.0,2.9
13533,200304200016001.0,1020.0,20030420.0,3.0,1014953.0,5.0,2.9
13534,200304200017001.0,1020.0,20030420.0,1.0,1005799.0,1.0,38.0
13535,200304200017001.0,1020.0,20030420.0,2.0,1010031.0,1.0,13.1
13536,200304200018001.0,1020.0,20030420.0,1.0,1011395.0,1.0,1.4
13537,200304200018001.0,1020.0,20030420.0,2.0,1002811.0,1.0,3.1
13538,200304200018001.0,1020.0,20030420.0,3.0,1002926.0,1.0,1.0
13539,200304200018001.0,1020.0,20030420.0,4.0,1023101.0,1.0,1.0
13540,200304200018001.0,1020.0,20030420.0,5.0,1015611.0,1.0,1.0
13541,200304200018001.0,1020.0,20030420.0,6.0,1021487.0,1.0,1.3
13542,200304200018001.0,1020.0,20030420.0,7.0,1003897.0,1.0,1.8
13543,200304200018001.0,1020.0,20030420.0,8.0,1002795.0,1.0,3.2
13544,200304200018001.0,1020.0,20030420.0,9.0,1004547.0,1.0,0.8
13545,200304200018001.0,1020.0,20030420.0,10.0,1001096.0,1.0,1.9
13546,200304200019001.0,1020.0,20030420.0,1.0,1006080.0,1.0,21.0
13547,200304200020001.0,1020.0,20030420.0,1.0,1024182.0,1.0,1.8
13548,200304200021001.0,1020.0,20030420.0,1.0,1022532.0,0.18,11.9
13549,200304200021001.0,1020.0,20030420.0,2.0,1001679.0,1.0,6.6
13550,200304200021001.0,1020.0,20030420.0,3.0,1011752.0,3.0,0.3
13551,200304200022001.0,1020.0,20030420.0,1.0,1022580.0,0.13,30.0
13552,200304200022001.0,1020.0,20030420.0,2.0,1022609.0,0.125,31.2
13553,200304200022001.0,1020.0,20030420.0,3.0,1022532.0,0.56,11.9
13554,200304200022001.0,1020.0,20030420.0,4.0,1021766.0,0.31,7.8
13555,200304200022001.0,1020.0,20030420.0,5.0,1003278.0,1.0,4.2
13556,200304200022001.0,1020.0,20030420.0,6.0,1001137.0,1.0,2.9
13557,200304200022001.0,1020.0,20030420.0,7.0,1006677.0,1.0,4.5
13558,200304200022001.0,1020.0,20030420.0,8.0,1010606.0,1.0,7.0
13559,200304200022001.0,1020.0,20030420.0,9.0,1016178.0,1.0,2.2
13560,200304200022001.0,1020.0,20030420.0,10.0,1011239.0,1.0,3.7
13561,200304200023001.0,1020.0,20030420.0,1.0,1005366.0,1.0,1.5
13562,200304200023001.0,1020.0,20030420.0,2.0,1013979.0,1.0,1.3
13563,200304200024001.0,1020.0,20030420.0,1.0,1004658.0,1.0,1.8
13564,200304200024001.0,1020.0,20030420.0,2.0,1005586.0,1.0,2.8
13565,200304200025001.0,1020.0,20030420.0,1.0,1007489.0,3.0,5.9
13566,200304200025001.0,1020.0,20030420.0,2.0,1023628.0,0.22,64.0
13567,200304200025001.0,1020.0,20030420.0,3.0,1025371.0,0.16,85.5
13568,200304200025001.0,1020.0,20030420.0,4.0,1004669.0,6.0,2.4
13569,200304200026001.0,1020.0,20030420.0,1.0,1006742.0,1.0,1.9
13570,200304200026001.0,1020.0,20030420.0,2.0,1005326.0,1.0,4.6
13571,200304200027001.0,1020.0,20030420.0,1.0,1003029.0,2.0,3.1
13572,200304200028001.0,1020.0,20030420.0,1.0,1008973.0,0.23,24.6
13573,200304200029001.0,1020.0,20030420.0,1.0,1007721.0,1.0,5.9
13574,200304200030001.0,1020.0,20030420.0,1.0,1005437.0,6.0,1.2
13575,200304200030001.0,1020.0,20030420.0,2.0,1010925.0,1.0,3.2
13576,200304200030001.0,1020.0,20030420.0,3.0,1014038.0,1.0,2.5
13577,200304200031001.0,1020.0,20030420.0,1.0,1009229.0,1.0,9.8
13578,200304200032001.0,1020.0,20030420.0,1.0,1007497.0,1.0,4.6
13579,200304200032001.0,1020.0,20030420.0,2.0,1001797.0,1.0,4.9
13580,200304200032001.0,1020.0,20030420.0,3.0,1003932.0,1.0,5.2
13581,200304200032001.0,1020.0,20030420.0,4.0,1003278.0,1.0,4.2
13582,200304200032001.0,1020.0,20030420.0,5.0,1005485.0,1.0,2.0
13583,200304200033001.0,1020.0,20030420.0,1.0,1003325.0,1.0,13.5
13584,200304200034001.0,1020.0,20030420.0,1.0,1005653.0,1.0,24.5
13585,200304200034001.0,1020.0,20030420.0,2.0,1015922.0,2.0,6.5
13586,200304200034001.0,1020.0,20030420.0,3.0,1003169.0,1.0,15.8
13587,200304200034001.0,1020.0,20030420.0,4.0,1008463.0,1.0,2.7
13588,200304200034001.0,1020.0,20030420.0,5.0,1005523.0,1.0,4.4
13589,200304200034001.0,1020.0,20030420.0,6.0,1022531.0,0.31,7.9
13590,200304200035001.0,1020.0,20030420.0,1.0,1002956.0,1.0,1.3
13591,200304200035001.0,1020.0,20030420.0,2.0,1020569.0,1.0,4.8
13592,200304200036001.0,1020.0,20030420.0,1.0,1005085.0,1.0,1.3
13593,200304200036001.0,1020.0,20030420.0,2.0,1023651.0,1.0,3.0
13594,200304200037001.0,1020.0,20030420.0,1.0,1004870.0,2.0,2.2
13595,200304200037001.0,1020.0,20030420.0,2.0,1005383.0,1.0,2.2
13596,200304200038001.0,1020.0,20030420.0,1.0,1000940.0,1.0,5.0
13597,200304200038001.0,1020.0,20030420.0,2.0,1011550.0,1.0,5.0
13598,200304200038001.0,1020.0,20030420.0,3.0,1005968.0,2.0,2.9
13599,200304200038001.0,1020.0,20030420.0,4.0,1002264.0,1.0,9.5
13600,200304200038001.0,1020.0,20030420.0,5.0,1000420.0,1.0,2.5
13601,200304200038001.0,1020.0,20030420.0,6.0,1001129.0,2.0,3.8
13602,200304200039001.0,1020.0,20030420.0,1.0,1003027.0,1.0,4.8
13603,200304200040001.0,1020.0,20030420.0,1.0,1015224.0,5.0,0.9
13604,200304200040001.0,1020.0,20030420.0,2.0,1022409.0,0.385,16.6
13605,200304200040001.0,1020.0,20030420.0,3.0,1000410.0,2.0,3.0
13606,200304200040001.0,1020.0,20030420.0,4.0,1004519.0,2.0,1.8
13607,200304200040001.0,1020.0,20030420.0,5.0,1005563.0,2.0,0.9
13608,200304200040001.0,1020.0,20030420.0,6.0,1005553.0,1.0,0.9
13609,200304200040001.0,1020.0,20030420.0,7.0,1002075.0,5.0,1.0
13610,200304200040001.0,1020.0,20030420.0,8.0,1001567.0,1.0,3.4
13611,200304200040001.0,1020.0,20030420.0,9.0,1001646.0,2.0,4.8
13612,200304200040001.0,1020.0,20030420.0,10.0,1003936.0,1.0,11.9
13613,200304200041001.0,1020.0,20030420.0,1.0,1021097.0,1.0,20.0
13614,200304200042001.0,1020.0,20030420.0,1.0,1022485.0,0.29,15.3
13615,200304200042001.0,1020.0,20030420.0,2.0,1006515.0,2.0,1.7
13616,200304200043001.0,1020.0,20030420.0,1.0,1005825.0,1.0,37.7
13617,200304200044001.0,1020.0,20030420.0,1.0,1000571.0,1.0,3.1
13618,200304200045001.0,1020.0,20030420.0,1.0,1009428.0,1.0,29.5
13619,200304200046001.0,1020.0,20030420.0,1.0,1003332.0,1.0,33.5
13620,200304200047001.0,1020.0,20030420.0,1.0,1022406.0,0.23,12.2
13621,200304200048001.0,1020.0,20030420.0,1.0,1022606.0,0.19,24.0
13622,200304200048001.0,1020.0,20030420.0,2.0,1022532.0,0.335,11.9
13623,200304200048001.0,1020.0,20030420.0,3.0,1021165.0,1.0,4.0
13624,200304200049001.0,1020.0,20030420.0,1.0,1015715.0,1.0,1.0
13625,200304200049001.0,1020.0,20030420.0,2.0,1022447.0,0.36,21.4
13626,200304200049001.0,1020.0,20030420.0,3.0,1002871.0,1.0,8.1
13627,200304200050001.0,1020.0,20030420.0,1.0,1010614.0,1.0,6.6
13628,200304200050001.0,1020.0,20030420.0,2.0,1003439.0,1.0,4.9
13629,200304200051001.0,1020.0,20030420.0,1.0,1005663.0,1.0,20.2
13630,200304200051001.0,1020.0,20030420.0,2.0,1001137.0,1.0,2.9
13631,200304200051001.0,1020.0,20030420.0,3.0,1002985.0,1.0,1.0
13632,200304200051001.0,1020.0,20030420.0,4.0,1014967.0,1.0,1.0
13633,200304200051001.0,1020.0,20030420.0,5.0,1003056.0,1.0,1.0
13634,200304200051001.0,1020.0,20030420.0,6.0,1003066.0,1.0,1.0
13635,200304200051001.0,1020.0,20030420.0,7.0,1001333.0,1.0,5.0
13636,200304200052001.0,1020.0,20030420.0,1.0,1006025.0,1.0,0.8
13637,200304200052001.0,1020.0,20030420.0,2.0,1005485.0,4.0,2.0
13638,200304200052001.0,1020.0,20030420.0,3.0,1002339.0,1.0,5.6
13639,200304200053001.0,1020.0,20030420.0,1.0,1002669.0,1.0,3.2
13640,200304200053001.0,1020.0,20030420.0,2.0,1016322.0,1.0,3.3
13641,200304200054001.0,1020.0,20030420.0,1.0,1023682.0,1.0,3.8
13642,200304200055001.0,1020.0,20030420.0,1.0,1023551.0,12.0,1.7
13643,200304200056001.0,1020.0,20030420.0,1.0,1005845.0,1.0,36.8
13644,200304200056001.0,1020.0,20030420.0,2.0,1004547.0,3.0,0.8
13645,200304200056001.0,1020.0,20030420.0,3.0,1006050.0,1.0,1.0
13646,200304200057001.0,1020.0,20030420.0,1.0,1022153.0,1.0,9.5
13647,200304200058001.0,1020.0,20030420.0,1.0,1002414.0,1.0,13.5
13648,200304200058001.0,1020.0,20030420.0,2.0,1006050.0,2.0,1.0
13649,200304200058001.0,1020.0,20030420.0,3.0,1008144.0,2.0,1.2
13650,200304200059001.0,1020.0,20030420.0,1.0,1001507.0,4.0,6.5
13651,200304200059001.0,1020.0,20030420.0,2.0,1025940.0,1.01,12.9
13652,200304200059001.0,1020.0,20030420.0,3.0,1002115.0,1.0,7.5
13653,200304200060001.0,1020.0,20030420.0,1.0,1004466.0,1.0,19.8
13654,200304200061001.0,1020.0,20030420.0,1.0,1002645.0,1.0,96.8
13655,200304200062001.0,1020.0,20030420.0,1.0,1001820.0,1.0,6.9
13656,200304200063001.0,1020.0,20030420.0,1.0,1022159.0,0.38,13.0
13657,200304200063001.0,1020.0,20030420.0,2.0,1022505.0,0.585,9.7
13658,200304200063001.0,1020.0,20030420.0,3.0,1001832.0,1.0,13.2
13659,200304200064001.0,1020.0,20030420.0,1.0,1004814.0,24.0,2.0
13660,200304200064001.0,1020.0,20030420.0,2.0,1008478.0,1.0,20.8
13661,200304200064001.0,1020.0,20030420.0,3.0,1012193.0,1.0,15.0
13662,200304200064001.0,1020.0,20030420.0,4.0,1002141.0,2.0,8.5
13663,200304200064001.0,1020.0,20030420.0,5.0,1010566.0,1.0,10.4
13664,200304200065001.0,1020.0,20030420.0,1.0,1005027.0,4.0,6.8
13665,200304200065001.0,1020.0,20030420.0,2.0,1006617.0,1.0,4.5
13666,200304200065001.0,1020.0,20030420.0,3.0,1007187.0,2.0,1.0
13667,200304200065001.0,1020.0,20030420.0,4.0,1005428.0,1.0,2.2
13668,200304200065001.0,1020.0,20030420.0,5.0,1003886.0,1.0,11.6
13669,200304200065001.0,1020.0,20030420.0,6.0,1001269.0,1.0,3.6
13670,200304200066001.0,1020.0,20030420.0,1.0,1004679.0,1.0,3.8
13671,200304200067001.0,1020.0,20030420.0,1.0,1002914.0,1.0,3.4
13672,200304200067001.0,1020.0,20030420.0,2.0,1017080.0,1.0,15.5
13673,200304200068001.0,1020.0,20030420.0,1.0,1005039.0,1.0,3.6
13674,200304200069001.0,1020.0,20030420.0,1.0,1002484.0,1.0,1.4
13675,200304200069001.0,1020.0,20030420.0,2.0,1004910.0,1.0,1.9
13676,200304200070001.0,1020.0,20030420.0,1.0,1014871.0,1.0,4.7
13677,200304200070001.0,1020.0,20030420.0,2.0,1004449.0,1.0,7.8
13678,200304200070001.0,1020.0,20030420.0,3.0,1002804.0,1.0,3.2
13679,200304200070001.0,1020.0,20030420.0,4.0,1010752.0,1.0,1.9
13680,200304200070001.0,1020.0,20030420.0,5.0,1001887.0,1.0,2.4
13681,200304200070001.0,1020.0,20030420.0,6.0,1010961.0,1.0,4.9
13682,200304200071001.0,1020.0,20030420.0,1.0,1001114.0,8.0,0.8
13683,200304200071001.0,1020.0,20030420.0,2.0,1022159.0,0.5,13.0
13684,200304200071001.0,1020.0,20030420.0,3.0,1017265.0,1.0,31.0
13685,200304200072001.0,1020.0,20030420.0,1.0,1025033.0,1.0,2.1
13686,200304200072001.0,1020.0,20030420.0,2.0,1015263.0,2.0,0.7
13687,200304200072001.0,1020.0,20030420.0,3.0,1004113.0,3.0,0.9
13688,200304200072001.0,1020.0,20030420.0,4.0,1014818.0,1.0,3.8
13689,200304200072001.0,1020.0,20030420.0,5.0,1014332.0,1.0,0.8
13690,200304200072001.0,1020.0,20030420.0,6.0,1025224.0,1.0,9.6
13691,200304200072001.0,1020.0,20030420.0,7.0,1003607.0,1.0,4.8
13692,200304200072001.0,1020.0,20030420.0,8.0,1003892.0,2.0,1.7
13693,200304200072001.0,1020.0,20030420.0,9.0,1001137.0,1.0,2.9
13694,200304200072001.0,1020.0,20030420.0,10.0,1003143.0,1.0,2.8
13695,200304200072001.0,1020.0,20030420.0,11.0,1002669.0,1.0,3.2
13696,200304200072001.0,1020.0,20030420.0,12.0,1002804.0,1.0,3.2
13697,200304200072001.0,1020.0,20030420.0,13.0,1002494.0,1.0,2.5
13698,200304200072001.0,1020.0,20030420.0,14.0,1002556.0,1.0,3.7
13699,200304200072001.0,1020.0,20030420.0,15.0,1004863.0,1.0,5.8
13700,200304200073001.0,1020.0,20030420.0,1.0,1002811.0,1.0,3.1
13701,200304200073001.0,1020.0,20030420.0,2.0,1003480.0,1.0,1.4
